   1126.7697037994756       -30.788806230697723     
   1144.2867184846441       -22.545473393356030     
   1161.8376892086178       -13.977712647162056     
   1179.4169614770358       -5.0465837760622367     
   1197.0265617132729        4.2609379337785551     
   1214.6691851457319        13.875913635098739     
   1232.3608973835057        24.100085585979180     
   1250.0788104089042        34.621618630106482     
   1267.8247801891998        45.568780090815082     
   1285.6180421663878        57.093171854121167     
   1303.4308254733157        68.843501184318058     
   1321.2839830043295        81.162879291239477     
   1339.1761607308952        94.107628778347276     
   1357.0993830167713        107.41445327008587     
   1375.0509786960315        121.22994915025946     
   1393.0456678567400        135.72442362542938     
   1411.0633814714824        150.61401045011698     
   1429.1092221159711        165.94021400814017     
   1447.2046745768341        182.12276985860987     
   1465.3183834157642        198.73403835168457     
   1483.4664862570785        215.95440527903304     
   1501.6569500633786        233.97014427154394     
   1519.8680197388219        252.45830189499998     
   1538.1124073945846        271.60833102758596     
   1556.3926384836609        291.60858138611104     
   1574.6941667090412        312.12671239081880     
   1593.0249446512414        333.35653788587445     
   1611.4004364319285        355.51351787245170     
   1629.7907940332148        378.23073549176320     
   1648.2117285788115        401.71854849130420     
   1666.6730998943774        426.19791574349097     
   1685.1526965558928        451.29195216893203     
   1703.6587675469773        477.21525704232789     
   1722.2054696809976        504.20485848045496     
   1740.7688555930642        531.86060552273352     
   1759.3623992678799        560.41721928314473     
   1777.9870982785119        590.10028830078454     
   1796.6335441130468        620.51903279435385     
   1815.3110374274206        651.91227005864755     
   1834.0119886006266        684.49554280467953     
   1852.7341748175393        717.87797005392554     
   1871.4911803066393        752.31436958497329     
   1890.2646115859948        787.79673384276975     
   1909.0718259639407        824.60177216497436     
   1927.8935700711613        862.28363755192595     
   1946.7465001647329        901.33106140727386     
   1965.6266004704232        941.34275621845256     
   1984.5259739248718        982.76515598374795     
   2003.4476021119599        1025.1802711621515     
   2022.3931546210192        1068.8460472889037     
   2041.3572939860910        1113.7790708826640 
