   1225.6773121219408       -4.5097963039815925     
   1250.3791663531717        8.9473475224499808     
   1275.1327317313710        23.104893649345396     
   1299.9583555454105        38.174889118486313     
   1324.8417482668024        54.102357159927806     
   1349.7788924734750        70.823041607656549     
   1374.7832475590715        88.569833254210394     
   1399.8507047606977        107.28776781704325     
   1424.9782059165561        127.00793189872368     
   1450.1547395326122        147.76266007888617     
   1475.3869747918357        169.48613864023667     
   1500.6831742918723        192.44656943846564     
   1526.0429274609012        216.67579726936987     
   1551.4505717877582        242.01164919227020     
   1576.9002832142226        268.46208772004161     
   1602.4127503026475        296.33781548272765     
   1627.9774221269290        325.55466359248794     
   1653.5943618418314        356.16085063765689     
   1679.2581295014220        388.19909349665380     
   1704.9692675444892        421.58111778119144     
   1730.7383262454659        456.77425271948101     
   1756.5504149827077        493.42630525041795     
   1782.4099793523071        531.72175259341714     
   1808.3123648501362        571.55473601580491     
   1834.2625299301494        613.29110866902067     
   1860.2615288347854        656.98921142907182     
   1886.3027333713344        702.41021993787831     
   1912.3802167682788        749.58199776159233     
   1938.5053560033414        798.90943630944753     
   1964.6736056748987        850.45345805534566     
   1990.8843392604035        903.95350425302991     
   2017.1233148705383        959.43637788984142     
   2043.4070141223958        1017.3428339728795     
   2069.7323741021728        1077.7480151918048     
   2096.0896010103397        1140.1674603790730     
   2122.4846865264335        1205.4008028389846     
   2148.9241080862712        1272.9972592956508     
   2175.3817113056339        1342.9612234718418     
   2201.8836748690483        1415.9991621523645     
   2228.4210147000394        1491.5950087826452     
   2254.9794160728761        1569.9992770959834     
   2281.5734883797368        1651.2935784523272     
   2308.1984096792280        1735.5985654041365     
   2334.8594294047989        1822.9564617531310     
   2361.5408450069444        1913.6541437452838     
   2388.2523214917924        2007.1760926863840     
   2414.9900860504395        2104.4176079475424     
   2441.7577658071668        2204.8874688163874     
   2468.5469636135531        2308.7911876910234     
   2495.3636712106722        2416.3254899851859     
   2522.2005579829633        2527.7007343286546 
